date,weights
2000-09-13,1.0869565217391306
2000-09-14,1.0758472296933836
2000-09-15,1.091703056768559
2000-09-18,1.095290251916758
2000-09-19,1.0799136069114472
2000-09-20,0.9876543209876543
2000-09-21,1.0235414010470112
2000-09-22,1.0035122930255895
2000-09-25,0.9910802775024777
2000-09-26,0.9643201542912249
2000-09-27,0.9341429238673516
2000-09-28,0.9140768242265458
2000-09-29,0.9229349330872174
2000-10-02,1.0272214189636064
2000-10-03,0.9722897423432184
2000-10-04,0.9420631182289213
2000-10-05,0.9153318077803203
2000-10-06,0.9285050636720027
2000-10-10,0.880669347453516
2000-10-11,0.8326394671107411
2000-10-12,0.8045051969225585
2000-10-13,0.7527286413248024
2000-10-16,0.6555227794165847
2000-10-17,0.7246376811594203
2000-10-18,0.7465471912449723
2000-10-19,0.7183908045977012
2000-10-20,0.6963788543307401
2000-10-23,0.7971303308090872
2000-10-24,0.8250825082508252
2000-10-25,0.8100445196417774
2000-10-26,0.8237231950690612
2000-10-27,0.7504690431519702
2000-10-30,0.6988119951498255
2000-10-31,0.7555723745966141
2000-11-01,0.7855459852924582
2000-11-02,0.84638175397299
2000-11-03,0.8237231950690612
2000-11-06,0.8361204013377926
2000-11-07,0.8449514152936206
2000-11-08,0.8156606851549756
2000-11-09,0.8028904054596548
2000-11-10,0.779423226812159
2000-11-13,0.7352940906141878
2000-11-14,0.7010164493159324
2000-11-15,0.6882312693816679
2000-11-16,0.74599032995115
2000-11-17,0.7648183556405354
2000-11-20,0.7984032254851587
2000-11-21,0.8061265943622166
2000-11-22,0.7291286912139994
2000-11-24,0.7513147726778824
2000-11-27,0.7217611231238226
2000-11-28,0.7692307692307693
2000-11-29,0.7426661715558858
2000-11-30,0.7235890276262312
2000-12-01,0.7275372862859223
2000-12-04,0.6745362563237775
2000-12-05,0.7278020378457061
2000-12-06,0.7199423786917791
2000-12-07,0.8003201280512205
2000-12-08,0.7977662544874353
2000-12-11,0.7892659826361483
2000-12-12,0.892458723784025
2000-12-13,0.8507018290089324
2000-12-14,0.8038585532097489
2000-12-15,0.84638175397299
2000-12-18,0.8045051969225585
2000-12-19,0.7532956969226251
2000-12-20,0.7220216345840565
2000-12-21,0.7361059992638941
2000-12-22,0.6301197227473221
2000-12-26,0.6743088334457182
2000-12-27,0.7259528394175261
2000-12-28,0.6961364427427776
2000-12-29,0.7107320792726397
2001-01-02,0.7527286413248024
2001-01-03,0.74487895716946
2001-01-04,0.6668889629876625
2001-01-05,0.7518796992481203
2001-01-08,0.741564729016119
2001-01-09,0.6975933031042902
2001-01-10,0.6702412868632708
2001-01-11,0.7145409074669525
2001-01-12,0.7462686845622644
2001-01-16,0.7754943475961866
2001-01-17,0.8143322807138551
2001-01-18,0.7911392092112656
2001-01-19,0.8022462896109106
2001-01-22,0.8557979950450153
2001-01-23,0.8605851979345955
2001-01-24,0.8602150537634409
2001-01-25,0.9272137227630969
2001-01-26,0.9078528866158473
2001-01-29,0.8833922651675029
2001-01-30,0.8861320336730173
2001-01-31,0.8845643129339091
2001-02-01,0.8861320336730173
2001-02-02,0.9082652134423251
2001-02-05,0.9233610341643582
2001-02-06,0.9111616896965062
2001-02-07,0.9013068543800428
2001-02-08,0.9099181073703367
2001-02-09,0.9229349330872174
2001-02-12,0.9319664926359038
2001-02-13,0.9078528866158473
2001-02-14,0.9124087591240876
2001-02-15,0.9358913927987182
2001-02-16,0.929368029739777
2001-02-20,0.9866798223976321
2001-02-21,0.9041590911320485
2001-02-22,0.8100445196417774
2001-02-23,0.7766990291262136
2001-02-26,0.7473841554559043
2001-02-27,0.7350239152893758
2001-02-28,0.786472670074715
2001-03-01,0.7550018875047189
2001-03-02,0.7054673721340388
2001-03-05,0.7122507122507123
2001-03-06,0.7291286912139994
2001-03-07,0.7374630996510657
2001-03-08,0.7724990642139462
2001-03-09,0.82918736197399
2001-03-12,0.8233840747886343
2001-03-13,0.7806400944324711
2001-03-14,0.6596306068601583
2001-03-15,0.7259528394175261
2001-03-16,0.6754474611466579
2001-03-19,0.7002801365644306
2001-03-20,0.6686726847208292
2001-03-21,0.671591649711496
2001-03-22,0.6459948529068106
2001-03-23,0.6263701847792046
2001-03-26,0.6090133982947624
2001-03-27,0.6568144283476379
2001-03-28,0.6887052104440355
2001-03-29,0.739644943060468
2001-03-30,0.6997900629811057
2001-04-02,0.6856359273225917
2001-04-03,0.6983240467291917
2001-04-04,0.6408202704524278
2001-04-05,0.5760368497685239
2001-04-06,0.587026709715292
2001-04-09,0.6680026496993103
2001-04-10,0.6311138961466111
2001-04-11,0.6267627702914448
2001-04-12,0.679347803011284
2001-04-16,0.7027407133780995
2001-04-17,0.7656967547589298
2001-04-18,0.7595898214963921
2001-04-19,0.7809449128877426
2001-04-20,0.8288437972997844
2001-04-23,0.8278145695364238
2001-04-24,0.7880220956667492
2001-04-25,0.7102272727272727
2001-04-26,0.7020007020007021
2001-04-27,0.7299270072992702
2001-04-30,0.7704160543303565
2001-05-01,0.8326394671107411
2001-05-02,0.7849293563579277
2001-05-03,0.8264462468410642
2001-05-04,0.8254230293025175
2001-05-07,0.7757951599769141
2001-05-08,0.8364700961940611
2001-05-09,0.8045051969225585
2001-05-10,0.8183305720814005
2001-05-11,0.8213552361396304
2001-05-14,0.8333333333333334
2001-05-15,0.8496176359550708
2001-05-16,0.8244023083264633
2001-05-17,0.8435259739994084
2001-05-18,0.9136592468551507
2001-05-21,0.9315324141375135
2001-05-22,0.9420631182289213
2001-05-23,0.9633911368015414
2001-05-24,0.9367681498829039
2001-05-25,0.9057971014492754
2001-05-29,0.9722897423432184
2001-05-30,0.970873786407767
2001-05-31,0.9033424075583744
2001-06-01,0.8787346221441125
2001-06-04,0.8833922651675029
2001-06-05,0.9263547938860583
2001-06-06,0.9354537387957782
2001-06-07,1.021450459652707
2001-06-08,0.9808730250550773
2001-06-11,1.0167768174885612
2001-06-12,1.0040160642570282
2001-06-13,0.9661835282036942
2001-06-14,0.9661835282036942
2001-06-15,0.9324008889323596
2001-06-18,0.8650518656984488
2001-06-19,0.8768084558004584
2001-06-20,0.8631851532153647
2001-06-21,0.8952551477170995
2001-06-22,0.9212344966022339
2001-06-25,1.0319917973163983
2001-06-26,0.9990009990009991
2001-06-27,0.9675858732462506
2001-06-28,0.9433961819152744
2001-06-29,0.9578544520045236
2001-07-02,0.9995002498750624
2001-07-03,1.0493179983902412
2001-07-05,1.0660980810234542
2001-07-06,1.0570824524312896
2001-07-09,0.9955201592832256
2001-07-10,0.9246417440888461
2001-07-11,0.8896797153024911
2001-07-12,0.8602150537634409
2001-07-13,0.8329862557267805
2001-07-16,0.9053870529651427
2001-07-17,0.9460738385086964
2001-07-18,0.8729812309035356
2001-07-19,0.8845643129339091
2001-07-20,0.847457627118644
2001-07-23,0.888494002665482
2001-07-24,0.8952551477170995
2001-07-25,0.8424599831508005
2001-07-26,0.792393026941363
2001-07-27,0.8333333333333334
2001-07-30,0.8691873098652759
2001-07-31,0.9090909090909092
2001-08-01,0.8814455318886941
2001-08-02,0.9250693374158494
2001-08-03,0.9727626932277574
2001-08-06,0.9955201592832256
2001-08-07,1.0055304678496968
2001-08-08,0.9136592468551507
2001-08-09,0.9519276534983342
2001-08-10,0.8960573476702509
2001-08-13,0.9195402298850576
2001-08-14,0.9732360570917791
2001-08-15,0.9794319294809011
2001-08-16,0.9765625
2001-08-17,0.9564801530368245
2001-08-20,0.9285050636720027
2001-08-21,0.8389261744966443
2001-08-22,0.874508050961607
2001-08-23,0.819672131147541
2001-08-24,0.8912655574302337
2001-08-27,0.899685110211426
2001-08-28,1.014713394962628
2001-08-29,0.9727626932277574
2001-08-30,0.9090909090909092
2001-08-31,0.8684324416659818
2001-09-04,0.7870916961826053
2001-09-05,0.8025682182985554
2001-09-06,0.7736943907156674
2001-09-07,0.7590132827324478
2001-09-10,0.6990562495960766
2001-09-17,0.6453694740238787
2001-09-18,0.628140703517588
2001-09-19,0.5
2001-09-20,0.5145356448298339
2001-09-21,0.5
2001-09-24,0.5
2001-09-25,0.5
2001-09-26,0.5298013245033113
2001-09-27,0.5585031957971741
2001-09-28,0.5672150066486107
2001-10-01,0.5882352941176471
2001-10-02,0.6263701847792046
2001-10-03,0.6188118811881189
2001-10-04,0.6414368184733804
2001-10-05,0.6381620931716656
2001-10-09,0.598981748996159
2001-10-10,0.5694760982197067
2001-10-11,0.5742175955086078
2001-10-12,0.6329113924050633
2001-10-15,0.634920634920635
2001-10-16,0.5670541536716757
2001-10-17,0.5664117653239376
2001-10-18,0.6082724875829536
2001-10-19,0.5701253950897722
2001-10-22,0.57224604943502
2001-10-23,0.5863383000193991
2001-10-24,0.6201550387596899
2001-10-25,0.625
2001-10-26,0.6462035332405968
2001-10-29,0.6788866489778225
2001-10-30,0.7037297677691766
2001-10-31,0.6321112715585104
2001-11-01,0.5977286490654109
2001-11-02,0.595947538857344
2001-11-05,0.6190033853604647
2001-11-06,0.6512536845084235
2001-11-07,0.6557377049180328
2001-11-08,0.6944444685570996
2001-11-09,0.6865774351725862
2001-11-13,0.7288629471988723
2001-11-14,0.6814310051107325
2001-11-15,0.7555723745966141
2001-11-16,0.7530120765441294
2001-11-19,0.7824726440716997
2001-11-20,0.7977662544874353
2001-11-21,0.8176615215724253
2001-11-23,0.82918736197399
2001-11-26,0.8267878947173256
2001-11-27,0.8602150537634409
2001-11-28,0.8406893299416003
2001-11-29,0.8333333333333334
2001-11-30,0.7722007722007722
2001-12-03,0.7942811755361397
2001-12-04,0.8389261744966443
2001-12-05,0.7760962359332558
2001-12-06,0.8305647840531563
2001-12-07,0.8688097306689836
2001-12-10,0.8435259739994084
2001-12-11,0.8514261387824607
2001-12-12,0.7806400944324711
2001-12-13,0.7905138652377022
2001-12-14,0.8041817127389743
2001-12-17,0.7719027402547279
2001-12-18,0.8120178973616685
2001-12-19,0.8244023083264633
2001-12-20,0.8587376187746837
2001-12-21,0.8857395925597876
2001-12-24,0.8449514152936206
2001-12-26,0.888888888888889
2001-12-27,0.8841732588782822
2001-12-28,0.8972633065382096
2001-12-31,0.9263547938860583
2002-01-02,0.9345794392523366
2002-01-03,0.840336169762024
2002-01-04,0.880669347453516
2002-01-07,0.9372071227741331
2002-01-08,0.9779950622007305
2002-01-09,0.911576986710256
2002-01-10,0.9161704076958315
2002-01-11,0.9037506056823591
2002-01-14,0.8944543428240455
2002-01-15,0.8849557522123894
2002-01-16,0.8481764206955048
2002-01-17,0.8810572299093732
2002-01-18,0.8528784284486811
2002-01-22,0.8988764044943821
2002-01-23,0.8880994671403198
2002-01-24,0.8470986511182275
2002-01-25,0.9140768242265458
2002-01-28,0.9456264775413712
2002-01-29,0.9519276534983342
2002-01-30,0.9460738385086964
2002-01-31,0.8213552361396304
2002-02-01,0.8613264798159551
2002-02-04,0.948316737790422
2002-02-05,0.9469696521321188
2002-02-06,0.8041817127389743
2002-02-07,0.7858545860175016
2002-02-08,0.76657723265619
2002-02-11,0.7964953884310878
2002-02-12,0.8598452278589853
2002-02-13,0.9182736033850505
2002-02-14,0.9250693374158494
2002-02-15,0.9592326139088728
2002-02-19,0.9186954524575104
2002-02-20,0.8940544973601031
2002-02-21,0.8186655751125665
2002-02-22,0.88261253309797
2002-02-25,0.840336169762024
2002-02-26,0.8748906003984865
2002-02-27,0.9157509157509157
2002-02-28,0.922509225092251
2002-03-01,0.9306654257794325
2002-03-04,0.9263547938860583
2002-03-05,1.0020040582166363
2002-03-06,0.9756097560975611
2002-03-07,0.9852217234099372
2002-03-08,1.0030089767798909
2002-03-11,0.9980039422153723
2002-03-12,1.0378827192527247
2002-03-13,1.0080645161290323
2002-03-14,1.0209290454313427
2002-03-15,1.0277492820015048
2002-03-18,1.0416666124131972
2002-03-19,1.0857763300760042
2002-03-20,1.0565240359218173
2002-03-21,1.1013215859030836
2002-03-22,1.0834236773252264
2002-03-25,1.1019283746556474
2002-03-26,1.1254924029262803
2002-03-27,1.0822510822510825
2002-03-28,1.1031440211331505
2002-04-01,1.1299434389862464
2002-04-02,1.149425287356322
2002-04-03,1.0678056593699947
2002-04-04,1.0438413361169103
2002-04-05,0.9900989608861901
2002-04-08,1.011122294685425
2002-04-09,1.0454783609763911
2002-04-10,1.0198877603320877
2002-04-11,1.0272214189636064
2002-04-12,1.0995051622042242
2002-04-15,0.9852217234099372
2002-04-16,1.0298661174047374
2002-04-17,1.0090817356205852
2002-04-18,1.1043621698309127
2002-04-19,1.0851871947911016
2002-04-22,1.0368065818140704
2002-04-23,1.0928962345844937
2002-04-24,1.0116337885685383
2002-04-25,0.9861932452567435
2002-04-26,0.9629272989889264
2002-04-29,0.9546538923792891
2002-04-30,0.9033424075583744
2002-05-01,0.8316008661788302
2002-05-02,0.9128251939753538
2002-05-03,0.9970090227821049
2002-05-06,0.9965122072745393
2002-05-07,0.990589351630047
2002-05-08,0.8865248619913503
2002-05-09,0.911576986710256
2002-05-10,0.9808730250550773
2002-05-13,0.9276438278127934
2002-05-14,0.892458723784025
2002-05-15,0.9652510118364388
2002-05-16,1.03359173126615
2002-05-17,1.0422094297962778
2002-05-20,1.0810810810810811
2002-05-21,1.1299434389862464
2002-05-22,1.0395010395010396
2002-05-23,0.9975062841649021
2002-05-24,1.021450459652707
2002-05-28,1.0970927043335161
2002-05-29,1.0582010582010584
2002-05-30,0.9847366314493664
2002-05-31,0.9808730250550773
2002-06-03,0.9704026700435386
2002-06-04,1.001001001001001
2002-06-05,0.8557979950450153
2002-06-06,0.8371703992118208
2002-06-07,0.8845643129339091
2002-06-10,0.8278145695364238
2002-06-11,0.8507018290089324
2002-06-12,0.8431703559515327
2002-06-13,0.8179958765645859
2002-06-14,0.8281573498964804
2002-06-17,0.7993605115907275
2002-06-18,0.7704160543303565
2002-06-19,0.8116883446302089
2002-06-20,0.8250825082508252
2002-06-21,0.7674597378150322
2002-06-24,0.7278020378457061
2002-06-25,0.7344840249724569
2002-06-26,0.7412898443291328
2002-06-27,0.7183908045977012
2002-06-28,0.7037297677691766
2002-07-01,0.7607455016833206
2002-07-02,0.7874015748031497
2002-07-03,0.7377351258673875
2002-07-05,0.6906077586535829
2002-07-08,0.6798096532970768
2002-07-09,0.7377351258673875
2002-07-10,0.7079646017699116
2002-07-11,0.6618133905298937
2002-07-12,0.5865102983290498
2002-07-15,0.5908419846878573
2002-07-16,0.6071645600232107
2002-07-17,0.5709392112743139
2002-07-18,0.5457025623081821
2002-07-19,0.5641748783025423
2002-07-22,0.5694760982197067
2002-07-23,0.5239717329825377
2002-07-24,0.5
2002-07-25,0.5
2002-07-26,0.5017561339248336
2002-07-29,0.5092946269416857
2002-07-30,0.563221659432366
2002-07-31,0.6383657835939994
2002-08-01,0.6265664160401002
2002-08-02,0.6244146307965854
2002-08-05,0.5412719745257923
2002-08-06,0.5
2002-08-07,0.5
2002-08-08,0.5
2002-08-09,0.5163955589981927
2002-08-12,0.5505091907234136
2002-08-13,0.5660911086277324
2002-08-14,0.5398110806966554
2002-08-15,0.5583472920156337
2002-08-16,0.618046952470737
2002-08-19,0.6795786612300374
2002-08-20,0.6942034256925868
2002-08-21,0.6990562495960766
2002-08-22,0.6759040216289287
2002-08-23,0.7084661707403472
2002-08-26,0.7207207207207207
2002-08-27,0.6821282401091405
2002-08-28,0.6691201294453037
2002-08-29,0.664231130380899
2002-08-30,0.6002400960384154
2002-09-03,0.5940006292842667
2002-09-04,0.612745116812044
2002-09-05,0.500375268942325
2002-09-06,0.5341880484558774
2002-09-09,0.5146680258706118
2002-09-10,0.5505091907234136
2002-09-11,0.5486968299397303
2002-09-12,0.5701253950897722
2002-09-13,0.5745475273040067
2002-09-16,0.5333333333333333
2002-09-17,0.5583472920156337
2002-09-18,0.5443657841934794
2002-09-19,0.5261773494436911
2002-09-20,0.5330490405117271
2002-09-23,0.5
2002-09-24,0.5130836326321191
2002-09-25,0.5040322580645161
2002-09-26,0.5
2002-09-27,0.5357620929138981
2002-09-30,0.5780347154933362
2002-10-01,0.5409791576689436
2002-10-02,0.5039052785060539
2002-10-03,0.5861664884574
2002-10-04,0.543035539340997
2002-10-07,0.5360493021696784
2002-10-08,0.5068423848667609
2002-10-09,0.5
2002-10-10,0.5
2002-10-11,0.5
2002-10-15,0.5602240739433033
2002-10-16,0.5549389413168996
2002-10-17,0.5878894767783656
2002-10-18,0.5555555555555556
2002-10-21,0.5865102983290498
2002-10-22,0.5964807812848429
2002-10-23,0.6040470974313774
2002-10-24,0.5866823115283074
2002-10-25,0.6024096204093488
2002-10-28,0.5877167378112472
2002-10-29,0.6666666666666667
2002-10-30,0.643707756678468
2002-10-31,0.6197706848466067
2002-11-01,0.6404098623118796
2002-11-04,0.642260778492639
2002-11-05,0.6825938799520096
2002-11-06,0.6489292667099286
2002-11-07,0.6404098623118796
2002-11-08,0.6508298080052066
2002-11-12,0.6800408024481469
2002-11-13,0.6389776561973692
2002-11-14,0.6540222367560499
2002-11-15,0.6402048655569782
2002-11-18,0.6975933031042902
2002-11-19,0.7504690431519702
2002-11-20,0.7230657989877078
2002-11-21,0.7296607077708865
2002-11-22,0.7898894154818327
2002-11-25,0.8399832356145837
2002-11-26,0.8635578583765112
2002-11-27,0.8309098462816785
2002-11-29,0.7701193981563111
2002-12-02,0.7339449541284404
2002-12-03,0.7272727272727273
2002-12-04,0.7283321459698524
2002-12-05,0.705965407695023
2002-12-06,0.6915629322268326
2002-12-09,0.6644518272425249
2002-12-10,0.6925207996025208
2002-12-11,0.6497725584869214
2002-12-12,0.6954102920723226
2002-12-13,0.7204610951008645
2002-12-16,0.7328691559960001
2002-12-17,0.7097232079489
2002-12-18,0.7621951219512196
2002-12-19,0.7501875468867217
2002-12-20,0.7069635663851692
2002-12-23,0.6620324615038883
2002-12-24,0.7487832552895266
2002-12-26,0.7633587494901241
2002-12-27,0.7550018875047189
2002-12-30,0.7307270467399691
2002-12-31,0.6768189738348215
2003-01-02,0.6752194235239899
2003-01-03,0.6988119951498255
2003-01-06,0.7877117285431953
2003-01-07,0.8103727714748785
2003-01-08,0.8028904054596548
2003-01-09,0.7958615517652825
2003-01-10,0.783392057054757
2003-01-13,0.8247422680412372
2003-01-14,0.8223684210526316
2003-01-15,0.8032128514056225
2003-01-16,0.814000814000814
2003-01-17,0.7840062720501765
2003-01-21,0.7996801279488206
2003-01-22,0.7782100864509695
2003-01-23,0.7249003262051469
2003-01-24,0.6894174422612892
2003-01-27,0.7264801770257837
2003-01-28,0.634719136781974
2003-01-29,0.5765350411223708
2003-01-30,0.6263701847792046
2003-01-31,0.6397952655150353
2003-02-03,0.6385696040868456
2003-02-04,0.6416426050689765
2003-02-05,0.6447453255963895
2003-02-06,0.6105006477717123
2003-02-07,0.6053268581922865
2003-02-10,0.5997001858890667
2003-02-11,0.5880623691892014
2003-02-12,0.5884083207762095
2003-02-13,0.5938242280285037
2003-02-14,0.5825807991505506
2003-02-18,0.5934717924785818
2003-02-19,0.61312080359046
2003-02-20,0.6428800821960758
2003-02-21,0.6387735751764158
2003-02-24,0.6418485237483954
2003-02-25,0.6611570247933884
2003-02-26,0.6253908692933083
2003-02-27,0.6301197227473221
2003-02-28,0.6261740567885392
2003-03-03,0.6550933293451252
2003-03-04,0.6749915853861487
2003-03-05,0.6572461386789352
2003-03-06,0.6283380458686775
2003-03-07,0.6583278689377179
2003-03-10,0.6375517807602239
2003-03-11,0.6435006435006436
2003-03-12,0.6004202761807182
2003-03-13,0.5950609760469809
2003-03-14,0.5968368007661474
2003-03-17,0.6297229219143577
2003-03-18,0.6455777921239509
2003-03-19,0.6299212598425197
2003-03-20,0.6572461386789352
2003-03-21,0.6341153888993218
2003-03-24,0.6570302018058409
2003-03-25,0.6975933031042902
2003-03-26,0.6581112424518343
2003-03-27,0.6956521739130436
2003-03-28,0.7084661707403472
2003-03-31,0.7153076078436197
2003-04-01,0.7207207207207207
2003-04-02,0.686106346483705
2003-04-03,0.7052185929048451
2003-04-04,0.7137758743754461
2003-04-07,0.7089684760357489
2003-04-08,0.6865774351725862
2003-04-09,0.7029876730057056
2003-04-10,0.7371913283151983
2003-04-11,0.7377351258673875
2003-04-14,0.78125
2003-04-15,0.8183305720814005
2003-04-16,0.8543357539513029
2003-04-17,0.8865248619913503
2003-04-21,0.8880994671403198
2003-04-22,0.930232558139535
2003-04-23,0.9111616896965062
2003-04-24,0.9661835282036942
2003-04-25,0.9615385077662745
2003-04-28,0.9837678307919333
2003-04-29,0.9615385077662745
2003-04-30,0.9596928982725528
2003-05-01,0.9633911368015414
2003-05-02,0.9429514824588159
2003-05-05,0.9263547938860583
2003-05-06,0.9694619956113425
2003-05-07,0.9465215781600368
2003-05-08,0.9615385077662745
2003-05-09,0.9523809523809524
2003-05-12,0.9416195856873825
2003-05-13,1.0157439809170148
2003-05-14,1.0245901639344264
2003-05-15,1.0045203415369162
2003-05-16,1.0
2003-05-19,1.0395010395010396
2003-05-20,1.0869565217391306
2003-05-21,0.9751340809361287
2003-05-22,0.9394081287267202
2003-05-23,0.9429514824588159
2003-05-27,1.011122294685425
2003-05-28,1.0432968179447053
2003-05-29,1.0005002501250626
2003-05-30,0.9985021967797207
2003-06-02,0.9789525208027411
2003-06-03,1.0272214189636064
2003-06-04,0.9592326139088728
2003-06-05,0.9596928982725528
2003-06-06,0.9699320577142553
2003-06-09,0.9601536245799329
2003-06-10,0.9411764705882354
2003-06-11,0.9029345372460498
2003-06-12,0.9689922950093166
2003-06-13,0.9896091533700719
2003-06-16,0.9799118079372857
2003-06-17,0.968054211035818
2003-06-18,0.9891197323995911
2003-06-19,0.9995002498750624
2003-06-20,1.0121457489878543
2003-06-23,1.0101010611162153
2003-06-24,1.0449321340089934
2003-06-25,0.9718172983479108
2003-06-26,0.9638554216867471
2003-06-27,0.9610764517576382
2003-06-30,1.0309278350515465
2003-07-01,1.0438413361169103
2003-07-02,1.0245901639344264
2003-07-03,1.0277492820015048
2003-07-07,1.0509720940109253
2003-07-08,1.0314595684094672
2003-07-09,0.9970090227821049
2003-07-10,1.026694045174538
2003-07-11,1.0565240359218173
2003-07-14,1.0422094297962778
2003-07-15,1.0828370916533347
2003-07-16,1.0209290454313427
2003-07-17,1.0230179551415834
2003-07-18,1.0121457489878543
2003-07-21,0.9891197323995911
