2000-12-01,1828.806
2000-12-04,1842.359
2000-12-05,1914.089
2000-12-06,1879.583
2000-12-07,1868.635
2000-12-08,1905.286
2000-12-11,1919.647
2000-12-12,1907.102
2000-12-13,1891.933
2000-12-14,1865.453
2000-12-15,1825.422
2000-12-18,1840.184
2000-12-19,1816.364
2000-12-20,1759.617
2000-12-21,1773.713
2000-12-22,1816.996
2000-12-26,1829.826
2000-12-27,1849.341
2000-12-28,1856.764
2000-12-29,1837.365
2001-01-02,1785.86
2001-01-03,1875.564
2001-01-04,1855.818
2001-01-05,1807.128
2001-01-08,1804.038
2001-01-09,1810.981
2001-01-10,1828.496
2001-01-11,1847.367
2001-01-12,1835.535
2001-01-16,1847.133
2001-01-17,1851.162
2001-01-18,1876.941
2001-01-19,1869.384
2001-01-22,1869.886
2001-01-23,1894.253
2001-01-24,1899.71
2001-01-25,1890.272
2001-01-26,1886.797
2001-01-29,1899.751
2001-01-30,1913.126
2001-01-31,1902.553
2001-02-01,1913.113
2001-02-02,1879.689
2001-02-05,1886.48
2001-02-06,1883.718
2001-02-07,1868.288
2001-02-08,1856.659
2001-02-09,1831.958
2001-02-12,1853.652
2001-02-13,1837.772
2001-02-14,1834.102
2001-02-15,1849.146
2001-02-16,1814.216
2001-02-20,1782.747
2001-02-21,1749.86
2001-02-22,1746.503
2001-02-23,1736.824
2001-02-26,1767.293
2001-02-27,1753.883
2001-02-28,1729.075
2001-03-01,1730.916
2001-03-02,1721.086
2001-03-05,1731.424
2001-03-06,1748.737
2001-03-07,1760.361
2001-03-08,1764.394
2001-03-09,1720.709
2001-03-12,1646.417
2001-03-13,1671.186
2001-03-14,1628.02
2001-03-15,1637.606
2001-03-16,1605.483
2001-03-19,1633.812
2001-03-20,1594.503
2001-03-21,1565.984
2001-03-22,1559.648
2001-03-23,1590.699
2001-03-26,1608.646
2001-03-27,1649.787
2001-03-28,1609.671
2001-03-29,1602.258
2001-03-30,1619.537
2001-04-02,1599.355
2001-04-03,1544.348
2001-04-04,1540.166
2001-04-05,1607.462
2001-04-06,1575.712
2001-04-09,1588.504
2001-04-10,1631.685
2001-04-11,1628.228
2001-04-12,1652.831
2001-04-16,1647.496
2001-04-17,1664.436
2001-04-18,1729.262
2001-04-19,1750.984
2001-04-20,1736.016
2001-04-23,1710.01
2001-04-24,1689.228
2001-04-25,1716.168
2001-04-26,1724.378
2001-04-27,1750.319
2001-04-30,1745.392
2001-05-01,1769.12
2001-05-02,1770.66
2001-05-03,1744.536
2001-05-04,1769.779
2001-05-07,1765.492
2001-05-08,1762.411
2001-05-09,1754.715
2001-05-10,1754.462
2001-05-11,1741.332
2001-05-14,1746.009
2001-05-15,1746.747
2001-05-16,1796.724
2001-05-17,1801.634
2001-05-18,1806.834
2001-05-21,1836.021
2001-05-22,1831.204
2001-05-23,1802.84
2001-05-24,1808.644
2001-05-25,1787.278
2001-05-29,1773.455
2001-05-30,1746.113
2001-05-31,1757.086
2001-06-01,1763.872
2001-06-04,1772.915
2001-06-05,1795.962
2001-06-06,1777.25
2001-06-07,1786.991
2001-06-08,1770.207
2001-06-11,1755.425
2001-06-12,1757.482
2001-06-13,1737.942
2001-06-14,1707.557
2001-06-15,1699.85
2001-06-18,1691.587
2001-06-19,1697.41
2001-06-20,1712.258
2001-06-21,1731.755
2001-06-22,1715.392
2001-06-25,1705.943
2001-06-26,1703.367
2001-06-27,1695.613
2001-06-28,1716.813
2001-06-29,1714.321
2001-07-02,1731.531
2001-07-03,1728.65
2001-07-05,1707.681
2001-07-06,1667.901
2001-07-09,1679.402
2001-07-10,1655.305
2001-07-11,1653.542
2001-07-12,1692.731
2001-07-13,1703.308
2001-07-16,1684.774
2001-07-17,1701.573
2001-07-18,1692.267
2001-07-19,1702.516
2001-07-20,1696.672
2001-07-23,1668.9
2001-07-24,1641.76
2001-07-25,1668.159
2001-07-26,1685.621
2001-07-27,1689.785
2001-07-30,1688.029
2001-07-31,1697.445
2001-08-01,1704.24
2001-08-02,1711.174
2001-08-03,1702.434
2001-08-06,1683.031
2001-08-07,1688.603
2001-08-08,1659.581
2001-08-09,1659.756
2001-08-10,1669.206
2001-08-13,1670.962
2001-08-14,1664.611
2001-08-15,1652.713
2001-08-16,1657.875
2001-08-17,1630.345
2001-08-20,1643.59
2001-08-21,1623.739
2001-08-22,1635.16
2001-08-23,1630.665
2001-08-24,1662.741
2001-08-27,1654.72
2001-08-28,1629.908
2001-08-29,1612.047
2001-08-30,1584.773
2001-08-31,1591.182
2001-09-04,1590.293
2001-09-05,1588.926
2001-09-06,1553.41
2001-09-07,1524.473
2001-09-10,1533.981
2001-09-11,1533.981
2001-09-12,1533.981
2001-09-13,1533.981
2001-09-14,1533.981
2001-09-17,1458.995
2001-09-18,1450.54
2001-09-19,1427.245
2001-09-20,1382.932
2001-09-21,1356.609
2001-09-24,1409.497
2001-09-25,1421.908
2001-09-26,1415.014
2001-09-27,1431.294
2001-09-28,1462.69
2001-10-01,1459.333
2001-10-02,1477.291
2001-10-03,1507.029
2001-10-04,1503.312
2001-10-05,1506.111
2001-10-08,1493.544
2001-10-09,1485.628
2001-10-10,1519.771
2001-10-11,1542.979
2001-10-12,1534.862
2001-10-15,1532.517
2001-10-16,1543.149
2001-10-17,1514.497
2001-10-18,1502.61
2001-10-19,1509.458
2001-10-22,1532.547
2001-10-23,1525.347
2001-10-24,1525.956
2001-10-25,1546.9
2001-10-26,1553.257
2001-10-29,1516.393
2001-10-30,1490.439
2001-10-31,1490.582
2001-11-01,1524.963
