date,spx_returns
2000-08-30,-0.00493501570012822
2000-08-31,0.00984291268714621
2000-09-01,0.0018362952230706053
2000-09-05,-0.009800687599395341
2000-09-06,-0.010039728704936746
2000-09-07,0.006676055453174845
2000-09-08,-0.005530507632783288
2000-09-11,-0.004104354986405823
2000-09-12,-0.005080888404862205
2000-09-13,0.00183750392281401
2000-09-14,-0.0028535057365010053
2000-09-15,-0.010302482033431981
2000-09-18,-0.015062282268769156
2000-09-19,0.010521435460280948
2000-09-20,-0.0060624334794116
2000-09-21,-0.0017768307684074003
2000-09-22,-0.0003603614075514683
2000-09-25,-0.007219096725190499
2000-09-26,-0.008346404389633078
2000-09-27,-0.0006472081622915793
2000-09-28,0.022102657243798784
2000-09-29,-0.015266492562132083
2000-10-02,-0.0005922152181574436
2000-10-03,-0.007001101921826569
2000-10-04,0.005377790078454403
2000-10-05,0.0012341648000480099
2000-10-06,-0.019198951778071183
2000-10-10,-0.011367368165667302
2000-10-11,-0.01636966795592598
2000-10-12,-0.025707762149565272
2000-10-13,0.03324930882655042
2000-10-16,-0.00013500317262438166
2000-10-17,-0.018130339881733182
2000-10-18,-0.005939584529269015
2000-10-19,0.03461125057116132
2000-10-20,0.005684926135402835
2000-10-23,-0.0012851885339959512
2000-10-24,0.0015517202985508849
2000-10-25,-0.02396532390141992
2000-10-26,-0.0004689036516455358
2000-10-27,0.010898329498352233
2000-10-30,0.013368859130294508
2000-10-31,0.021780511591069196
2000-11-01,-0.005854433150775051
2000-11-02,0.004798105488996951
2000-11-03,-0.0012729097746292384
2000-11-06,0.003394156612456456
2000-11-07,-0.00042088040197829635
2000-11-08,-0.015973979278529393
2000-11-09,-0.006682949710789088
2000-11-10,-0.02459488971842161
2000-11-13,-0.011302254178849447
2000-11-14,0.0233207274999776
2000-11-15,0.0047632498329417405
2000-11-16,-0.01278157600864327
2000-11-17,-0.0035490710436455464
2000-11-20,-0.01887716097414216
2000-11-21,0.0033260217136323877
2000-11-22,-0.01874442127839926
2000-11-24,0.014350196910255741
2000-11-27,0.00484124970047084
2000-11-28,-0.00974472104593238
2000-11-29,0.004159337148616382
2000-11-30,-0.020221844925106702
2000-12-01,1.6343454646960964e-05
2000-12-04,0.006815887567008572
2000-12-05,0.038659718727414916
2000-12-06,-0.018350518380398473
2000-12-07,-0.006049290204681257
2000-12-08,0.019408456155399767
2000-12-11,0.007002728547163661
2000-12-12,-0.006731465751020016
2000-12-13,-0.008291615841641398
2000-12-14,-0.014210925818082476
2000-12-15,-0.021658794605967868
2000-12-18,0.007482603645061925
2000-12-19,-0.013219183939913615
2000-12-20,-0.0315571206773384
2000-12-21,0.0074141772438722775
2000-12-22,0.02394602871729168
2000-12-26,0.0069946804700085075
2000-12-27,0.010309152662693721
2000-12-28,0.003923007646999377
2000-12-29,-0.010839186334829276
2001-01-02,-0.028357750423037897
2001-01-03,0.04977286461335462
2001-01-04,-0.011073374832140326
2001-01-05,-0.026763066523121104
2001-01-08,-0.0022430854886867913
2001-01-09,0.0037471080093960385
2001-01-10,0.009456352440036397
2001-01-11,0.010187717428328025
2001-01-12,-0.006601327905489396
2001-01-16,0.005798660975887104
2001-01-17,0.0019307610620216131
2001-01-18,0.013720463831949914
2001-01-19,-0.004223097406432452
2001-01-22,-0.00012141136237286965
2001-01-23,0.012901696294816967
2001-01-24,0.002737018027869409
2001-01-25,-0.005106680247691453
2001-01-26,-0.0021453099761223893
2001-01-29,0.006350664351541413
2001-01-30,0.006748604945445269
2001-01-31,-0.005814175090472551
2001-02-01,0.005396360191715077
2001-02-02,-0.01753878545483578
2001-02-05,0.0031978411493891468
2001-02-06,-0.0016432196147679878
2001-02-07,-0.008537663264341577
2001-02-08,-0.006364165165409386
2001-02-09,-0.01352975970171455
2001-02-12,0.011438878991169465
2001-02-13,-0.00878152663769427
2001-02-14,-0.002313194672025287
2001-02-15,0.007929532427837005
2001-02-16,-0.019099354186149498
2001-02-20,-0.017873792938996824
2001-02-21,-0.01863677145120457
2001-02-22,-0.002016391687476027
2001-02-23,-0.005813931586314491
2001-02-26,0.017037730254592987
2001-02-27,-0.007788983586115461
2001-02-28,-0.014373670489726154
2001-03-01,0.0009112573628458076
2001-03-02,-0.005808948716131357
2001-03-05,0.005470893951652567
2001-03-06,0.009787038203956877
2001-03-07,0.006194370172535324
2001-03-08,0.00212954297468837
2001-03-09,-0.024892940490739424
2001-03-12,-0.04356757171602221
2001-03-13,0.014699606936944276
2001-03-14,-0.02609980724736838
2001-03-15,0.005677948886093853
2001-03-16,-0.019752866078763476
2001-03-19,0.017304660048414577
2001-03-20,-0.024270485352460236
2001-03-21,-0.018181185701079072
2001-03-22,-0.004192364199137044
2001-03-23,0.019844747498644733
2001-03-26,0.010896358351457192
2001-03-27,0.025510646625150457
2001-03-28,-0.02462257660288869
2001-03-29,-0.004758824326205002
2001-03-30,0.010463001779659864
2001-04-02,-0.012719041433939982
2001-04-03,-0.03471433541588653
2001-04-04,-0.0031580649937397176
2001-04-05,0.04348739514690214
2001-04-06,-0.020304679295573114
2001-04-09,0.007732388551477731
2001-04-10,0.026937678328261327
2001-04-11,-0.002067008163010642
2001-04-12,0.014911885154611282
2001-04-16,-0.003484272677218736
2001-04-17,0.010090080128674073
2001-04-18,0.03856987324823513
2001-04-19,0.012358611236697126
2001-04-20,-0.008742923713972783
2001-04-23,-0.015364522020166582
2001-04-24,-0.01216145578097938
2001-04-25,0.015940866660603348
2001-04-26,0.004567747122146137
2001-04-27,0.01488181681386469
2001-04-30,-0.003121107718882965
2001-05-01,0.013461854438098664
2001-05-02,0.0007177188338967078
2001-05-03,-0.01500060804768566
2001-05-04,0.01418445344184871
2001-05-07,-0.0027673346176821934
2001-05-08,-0.0019561421494340703
2001-05-09,-0.004551732114248419
2001-05-10,-0.0003506678350398973
2001-05-11,-0.0077044716210760145
2001-05-14,0.0022254795655940462
2001-05-15,0.00022465419452077917
2001-05-16,0.028261078034260034
2001-05-17,0.00265987924963218
2001-05-18,0.0026292015641193878
2001-05-21,0.015834404910686217
2001-05-22,-0.0026917595027661223
2001-05-23,-0.015590277086916515
2001-05-24,0.0031323115513841593
2001-05-25,-0.012007434942127526
2001-05-29,-0.008113219860429566
2001-05-30,-0.015783046379969634
2001-05-31,0.0060739338366953
2001-06-01,0.0037982307276474003
2001-06-04,0.004853260158985462
2001-06-05,0.012798888145678644
2001-06-06,-0.010676214365452075
2001-06-07,0.00539281696647409
2001-06-08,-0.00952480460829297
2001-06-11,-0.008674669761346454
2001-06-12,0.0009727686635323529
2001-06-13,-0.01147430128920468
2001-06-14,-0.017565305092258177
2001-06-15,-0.004644255170577982
2001-06-18,-0.0052016411677568986
2001-06-19,0.003306884365243512
2001-06-20,0.008645050031885537
2001-06-21,0.011300544124090539
2001-06-22,-0.009577268607686151
2001-06-25,-0.005763180270022317
2001-06-26,-0.0016371720789482014
2001-06-27,-0.004739966826345143
2001-06-28,0.012493084627643425
2001-06-29,-0.0016424667660681624
2001-07-02,0.009846614318154145
2001-07-03,-0.0018910141452048723
2001-07-05,-0.012512019306541777
2001-07-06,-0.023688951057049268
2001-07-09,0.006624715857283636
2001-07-10,-0.014461511746074684
2001-07-11,-0.0013247416185924177
2001-07-12,0.023627776997097838
2001-07-13,0.006177478265035452
2001-07-16,-0.011136863145414844
2001-07-17,0.009844308324318707
2001-07-18,-0.005732125016272516
2001-07-19,0.005989297598705701
2001-07-20,-0.0035589941561448013
2001-07-23,-0.016622538180137814
2001-07-24,-0.01639853399081992
2001-07-25,0.016016443612953513
2001-07-26,0.010386039085481524
2001-07-27,0.0022755959565383677
2001-07-30,-0.0013318150426810949
2001-07-31,0.005443860676044521
2001-08-01,0.0037535460298185885
2001-08-02,0.0039006485219101883
2001-08-03,-0.005369461565449485
2001-08-06,-0.011675281885283106
2001-08-07,0.0031386258415122548
2001-08-08,-0.017391489499956725
2001-08-09,-0.0002112035927605005
2001-08-10,0.0055601648438525775
2001-08-13,0.0006327559495165058
2001-08-14,-0.003954421711411471
2001-08-15,-0.0074028071002016915
2001-08-16,0.002963316228708379
2001-08-17,-0.016789597812747914
2001-08-20,0.007870969456825083
2001-08-21,-0.012206010036759474
2001-08-22,0.006829551699595093
2001-08-23,-0.0028264723315444273
2001-08-24,0.019590988539372134
2001-08-27,-0.005080293803321201
2001-08-28,-0.015136519316933383
2001-08-29,-0.011178068998639823
2001-08-30,-0.017227802722878494
2001-08-31,0.003966796934858019
2001-09-04,-0.0008174115215796585
2001-09-05,-0.0012487645907552913
2001-09-06,-0.022516660011678957
2001-09-07,-0.018826534550714924
2001-09-10,0.005973302058707608
2001-09-17,-0.048019115808935364
2001-09-18,-0.005615799202392524
2001-09-19,-0.017121431958002753
2001-09-20,-0.030996938951521003
2001-09-21,-0.019034269811282423
2001-09-24,0.038920226277857184
2001-09-25,0.008852671713356242
2001-09-26,-0.005229605810478599
2001-09-27,0.011363124430518123
2001-09-28,0.021733066528354827
2001-10-01,-0.0024219542066812316
2001-10-02,0.012116713429488835
2001-10-03,0.019801227040201708
2001-10-04,-0.0025343179265556737
2001-10-05,0.0015731352200452076
2001-10-09,-0.005607358887689151
2001-10-10,0.022938254080908438
2001-10-11,0.015145356555690714
2001-10-12,-0.005329771515810822
2001-10-15,-0.001718544819881651
2001-10-16,0.006873002130244332
2001-10-17,-0.01869547930533244
2001-10-18,-0.007935962426700027
2001-10-19,0.004494429046985715
2001-10-22,0.015107379123552311
2001-10-23,-0.004760555949699707
2001-10-24,0.00032430196950072876
2001-10-25,0.013595234377566934
2001-10-26,0.0040458932848919105
2001-10-29,-0.02400693373769447
2001-10-30,-0.01722875495275955
2001-10-31,-7.227753338023835e-05
2001-11-01,0.022885321298956374
2001-11-02,0.002733847195733663
2001-11-05,0.014259925811800356
2001-11-06,0.014212042449522233
2001-11-07,-0.002860523205512666
2001-11-08,0.0023928468053435736
2001-11-09,0.0015196334770406494
2001-11-13,0.018375046067537593
2001-11-14,0.0018611347654708954
2001-11-15,0.0009025508013424943
2001-11-16,-0.0031429471914833362
2001-11-19,0.01077333007332526
2001-11-20,-0.007360384142260146
2001-11-21,-0.004989858805118597
2001-11-23,0.011580425755437496
2001-11-26,0.006029207954929117
2001-11-27,-0.006968283936623743
2001-11-28,-0.01831414497986117
2001-11-29,0.010224383953273852
2001-11-30,-0.0007204988552724778
2001-12-03,-0.008506667731144613
2001-12-04,0.013061592261155885
2001-12-05,0.022318308874912596
2001-12-06,-0.0029023467786972734
2001-12-07,-0.0076568722928087585
2001-12-10,-0.015993313810640175
2001-12-11,-0.002843548786744643
2001-12-12,0.00021003253157791946
2001-12-13,-0.015557529439700124
2001-12-14,0.0033143347210060625
2001-12-17,0.009909477820351897
2001-12-18,0.007483444725147725
2001-12-19,0.005747023825970032
2001-12-20,-0.008439770917741951
2001-12-21,0.004288495577635443
2001-12-24,-0.00033491685825670636
2001-12-26,0.00406089419193556
2001-12-27,0.006688891653013007
2001-12-28,0.0032991365753454183
2001-12-31,-0.011270622673746566
2002-01-02,0.005677400709565017
2002-01-03,0.009117498579706007
2002-01-04,0.006150542749888688
2002-01-07,-0.006686695415471955
2002-01-08,-0.0036509155349401246
2002-01-09,-0.004861376922453364
2002-01-10,0.0011580452096473515
2002-01-11,-0.00959297803454584
2002-01-14,-0.00640133576481694
2002-01-15,0.006771526688146734
2002-01-16,-0.016245125153770412
2002-01-17,0.009967856834902866
2002-01-18,-0.009984587308469295
2002-01-22,-0.0073968458721641595
2002-01-23,0.007870908183451597
2002-01-24,0.0034563639115763323
2002-01-25,0.000989259468626269
2002-01-28,-0.00031921277905944123
2002-01-29,-0.028675318259015037
2002-01-30,0.01168517915739331
2002-01-31,0.014880403937330478
2002-02-01,-0.0070871784889533496
2002-02-04,-0.024924693846273382
2002-02-05,-0.004038595080589236
2002-02-06,-0.006097390921391277
2002-02-07,-0.0031450781328509203
2002-02-08,0.014796272230297225
2002-02-11,0.014277691094708667
2002-02-12,-0.004055513394656707
2002-02-13,0.009941309255079078
2002-02-14,-0.0018774027678948313
2002-02-15,-0.011079251360848641
2002-02-19,-0.01906117577946087
2002-02-20,0.01345129422661051
2002-02-21,-0.015510300734075222
2002-02-22,0.008161782326457478
2002-02-25,0.01785936934831578
2002-02-26,-0.00011653449846271702
2002-02-27,0.00039726697792241694
2002-02-28,-0.0028471289947653577
2002-03-01,0.022571801474961628
2002-03-04,0.01936653767184815
2002-03-05,-0.006735802588865969
2002-03-06,0.014447141490052884
2002-03-07,-0.004497880062265147
2002-03-08,0.005786184113960147
2002-03-11,0.0032677233265341332
2002-03-12,-0.00235642407555936
2002-03-13,-0.00992016350678726
2002-03-14,-0.0009098077273002048
2002-03-15,0.01131621013633266
2002-03-18,-0.0006478893031006683
2002-03-19,0.003941960185334326
2002-03-20,-0.01575677823445476
2002-03-21,0.0014482264374138243
2002-03-22,-0.004301324076727231
2002-03-25,-0.014776103279525388
2002-03-26,0.005786356851765095
2002-03-27,0.0052868231254312725
2002-03-28,0.0022679582746036875
2002-04-01,-0.0007944482371630146
2002-04-02,-0.008592285665688926
2002-04-03,-0.01006436741612704
2002-04-04,0.0007729183216274027
2002-04-05,-0.0032674076598966373
2002-04-08,0.0021554914415662374
2002-04-09,-0.006780711416405016
2002-04-10,0.01126350162821832
2002-04-11,-0.023742938646862277
2002-04-12,0.006632297112413754
2002-04-15,-0.007739311293341045
2002-04-16,0.023356137658815612
2002-04-17,-0.0021006360212793007
2002-04-18,-0.001483164468478071
2002-04-19,0.000622515496189413
2002-04-22,-0.015597873875369483
2002-04-23,-0.006201312475740739
2002-04-24,-0.0071651701556557645
2002-04-25,-0.0015808354648167988
2002-04-26,-0.013889397881775234
2002-04-29,-0.010214476834452091
2002-04-30,0.010693655008074066
2002-05-01,0.008858596738847702
2002-05-02,-0.0018110575986693966
2002-05-03,-0.010324481027672916
2002-05-06,-0.019464375109049303
2002-05-07,-0.0030831329841324306
2002-05-08,0.03744169110789164
2002-05-09,-0.014609693826721948
2002-05-10,-0.01685611052752045
2002-05-13,0.018425483354823413
2002-05-14,0.02108131781017586
2002-05-15,-0.005721664957764272
2002-05-16,0.0065001531161799075
2002-05-17,0.007612248800342281
2002-05-20,-0.013479714775908147
2002-05-21,-0.01105241549599778
2002-05-22,0.0056236240201774645
2002-05-23,0.010121785457713584
2002-05-24,-0.012086629963175
2002-05-28,-0.008739636332334433
2002-05-29,-0.006474160001576412
2002-05-30,-0.0028720530195254224
2002-05-31,0.0023293821501699785
2002-06-03,-0.024919578826116395
2002-06-04,-5.254902854212595e-05
2002-06-05,0.008787743397159264
2002-06-06,-0.019825937431313445
2002-06-07,-0.0016362611021046858
2002-06-10,0.002999711020483131
2002-06-11,-0.016690964729911384
2002-06-12,0.00657063930544588
2002-06-13,-0.010611784981536698
2002-06-14,-0.002320532981210821
2002-06-17,0.028556961821850635
2002-06-18,0.0009361398226159778
2002-06-19,-0.016660081827989393
2002-06-20,-0.01343150423043371
2002-06-21,-0.017104904869523208
2002-06-24,0.0034951051999199123
2002-06-25,-0.016763680075269627
2002-06-26,-0.002673796791443861
2002-06-27,0.017513127304026765
2002-06-28,-0.0009620118187153581
2002-07-01,-0.021439917291309785
2002-07-02,-0.021287490063650716
2002-07-03,0.006160968503664099
2002-07-05,0.03666787921711934
2002-07-08,-0.012307778070609343
2002-07-09,-0.024781086106356986
2002-07-10,-0.033961986923165766
2002-07-11,0.0074341202981589305
2002-07-12,-0.006510389450531395
2002-07-15,-0.003879280827993048
2002-07-16,-0.01845123653044045
2002-07-17,0.0054759525723528935
2002-07-18,-0.02701867467219987
2002-07-19,-0.03840314959926083
2002-07-22,-0.033046099804693974
2002-07-23,-0.02707915278508588
2002-07-24,0.0572527683342865
2002-07-25,-0.005681983625746789
2002-07-26,0.016821670377145992
2002-07-29,0.05395413867606491
2002-07-30,0.004249354810002659
2002-07-31,0.009729983459751956
2002-08-01,-0.029697703082758764
2002-08-02,-0.023206275929134823
2002-08-05,-0.034358002108432095
2002-08-06,0.02985655445663493
2002-08-07,0.01988607390818964
2002-08-08,0.03272237873102424
2002-08-09,0.0034500691673324813
2002-08-12,-0.005388596044548888
2002-08-13,-0.02173709956137526
2002-08-14,0.03998510129259514
2002-08-15,0.011497179728801266
2002-08-16,-0.0016529088500154554
2002-08-19,0.02357147278059535
2002-08-20,-0.0140408101741204
2002-08-21,0.012664356388862208
2002-08-22,0.013989648246161668
2002-08-23,-0.022686195076347837
2002-08-26,0.007411819856005586
2002-08-27,-0.013912853342896936
2002-08-28,-0.018131832866220332
2002-08-29,-0.00013817152786177456
2002-08-30,-0.0019468464255554263
2002-09-03,-0.04172182817321102
2002-09-04,0.017466185683702173
2002-09-05,-0.01602320177030403
2002-09-06,0.016800318489450072
2002-09-09,0.009988999392153142
2002-09-10,0.007269569722796687
2002-09-11,-0.00014292310736818692
2002-09-12,-0.024846079939363164
2002-09-13,0.00320791347148619
2002-09-16,0.0013260236036796158
2002-09-17,-0.019790279936220512
2002-09-18,-0.004709712094805751
2002-09-19,-0.030126484564945266
2002-09-20,0.002392741343215876
2002-09-23,-0.013951615591023758
2002-09-24,-0.01734622631373328
2002-09-25,0.024862991126463063
2002-09-26,0.018147923941527644
2002-09-27,-0.03232102024640027
2002-09-30,-0.014798027473920894
2002-10-01,0.040023059562358965
2002-10-02,-0.023649217558267654
2002-10-03,-0.010884237087151027
2002-10-04,-0.022431161853593062
2002-10-07,-0.019234746175440298
2002-10-08,0.01683663789302492
2002-10-09,-0.027348747032320375
2002-10-10,0.03490396958426323
2002-10-11,0.03905861279729339
2002-10-15,0.04721195648738963
2002-10-16,-0.024112927933550465
2002-10-17,0.022240032781028374
2002-10-18,0.005841323383681152
2002-10-21,0.017210448569356718
2002-10-22,-0.010625527942026425
2002-10-23,0.0066561345191396
2002-10-24,-0.015282591109439747
2002-10-25,0.017105387544297468
2002-10-28,-0.008451270320653181
2002-10-29,-0.009138042139929081
2002-10-30,0.009641832947626883
2002-10-31,-0.0056808211399119735
2002-11-01,0.017098683849064544
2002-11-04,0.008078927993069751
2002-11-05,0.00768860715898767
2002-11-06,0.008835115987064102
2002-11-07,-0.022975629015549504
2002-11-08,-0.008763086467623027
2002-11-12,0.0075918637850624915
2002-11-13,-0.0005373494164827575
2002-11-14,0.02463372349948445
2002-11-15,0.006086938569025424
2002-11-18,-0.010470201544976243
2002-11-19,-0.004082273860711028
2002-11-20,0.019414769052345182
2002-11-21,0.021389965642727216
2002-11-22,-0.003437714187799923
2002-11-25,0.002380590983376285
2002-11-26,-0.020978046479718793
2002-11-27,0.027924471753567603
2002-11-29,-0.002849963835724223
2002-12-02,-0.001962713052561016
2002-12-03,-0.01474538003060355
2002-12-04,-0.003515335701302358
2002-12-05,-0.01207160857517453
2002-12-06,0.006265512106337301
2002-12-09,-0.02229966858133714
2002-12-10,0.013957399103138979
2002-12-11,0.000502264305737965
2002-12-12,-0.0037239214992927927
2002-12-13,-0.013493436494724231
2002-12-16,0.02339614622023012
2002-12-17,-0.008139279437609837
2002-12-18,-0.013206816667984289
2002-12-19,-0.007709399407487161
2002-12-20,0.012943776465241807
2002-12-23,0.0016965211085142595
2002-12-24,-0.005471483652410347
2002-12-26,-0.003271733095696061
2002-12-27,-0.016090171548349352
2002-12-30,0.004496343817817161
2002-12-31,0.0004889753124326379
2003-01-02,0.03313840394937406
2003-01-03,-0.0004840324301728094
2003-01-06,0.02235125342156863
2003-01-07,-0.0065446012421825905
2003-01-08,-0.01414713268967771
2003-01-09,0.019397096479949028
2003-01-10,-7.233435448072978e-05
2003-01-13,-0.0015353919828984264
2003-01-14,0.00582989657331634
2003-01-15,-0.014487405761193894
2003-01-16,-0.0039424103156106005
2003-01-17,-0.014078595098319546
2003-01-21,-0.01576381239219271
2003-01-22,-0.010555454016934473
2003-01-23,0.010223598524522926
2003-01-24,-0.029294962585261763
2003-01-27,-0.016221259490659112
2003-01-28,0.012988939719944081
2003-01-29,0.0067789503109931815
2003-01-30,-0.022910787728804838
2003-01-31,0.01313032050295404
2003-02-03,0.005276072104407836
2003-02-04,-0.014087781290682555
2003-02-05,-0.005496539520924659
2003-02-06,-0.006448630258775068
2003-02-07,-0.010155155485898737
2003-02-10,0.007507599019247024
2003-02-11,-0.008159866006129501
2003-02-12,-0.01268692715870734
2003-02-13,-0.001661622295013987
2003-02-14,0.02143460122098917
2003-02-18,0.019376611375901298
2003-02-19,-0.007157588909803558
2003-02-20,-0.00950149681114143
2003-02-21,0.013162756124956099
2003-02-24,-0.01844221573517757
2003-02-25,0.007194503831463583
2003-02-26,-0.013202882135984084
2003-02-27,0.011757597728234037
2003-02-28,0.004560650650963893
2003-03-03,-0.007660210645969778
2003-03-04,-0.015356787772067837
2003-03-05,0.009500712415601908
2003-03-06,-0.009400481107804781
2003-03-07,0.008197895689933565
2003-03-10,-0.026014033236719136
2003-03-11,-0.008359340169415974
2003-03-12,0.004259631974030231
2003-03-13,0.03445703129857369
2003-03-14,0.0016468325519893856
2003-03-17,0.035365271140006094
2003-03-18,0.004242051947751069
2003-03-19,0.008675382068235482
2003-03-20,0.0018264149094104898
2003-03-21,0.022976692132881116
2003-03-24,-0.03517006168890546
2003-03-25,0.011976873284937906
2003-03-26,-0.005475912842673236
2003-03-27,-0.0017051750621471795
2003-03-28,-0.0058413461584004844
2003-03-31,-0.01780314358910773
2003-04-01,0.012082257630958493
2003-04-02,0.026115925822383756
2003-04-03,-0.005113039074036929
2003-04-04,0.0026769357704659047
2003-04-07,0.0012288786482335112
2003-04-08,-0.0019251644375468668
2003-04-09,-0.01400448598982107
2003-04-10,0.006393663845469799
2003-04-11,-0.0037632804791299934
2003-04-14,0.019436497115700613
2003-04-15,0.00624207804395982
2003-04-16,-0.012297419578592539
2003-04-17,0.015535679785432688
2003-04-21,-0.0018796995243443027
2003-04-22,0.021642439101112076
2003-04-23,0.008332606658175479
2003-04-24,-0.00825879741463742
2003-04-25,-0.01390771921124423
2003-04-28,0.017773350371306007
2003-04-29,0.003217923543469725
2003-04-30,-0.0010023533513466854
2003-05-01,-0.0007988460493052463
2003-05-02,0.0150387427698353
2003-05-05,-0.003856699559932286
2003-05-06,0.008400173592987725
2003-05-07,-0.005104934770277958
