,0
2000-10-04,0.006133782401789364
2000-10-05,0.0013677169466684907
2000-10-06,-0.021582726754173324
2000-10-10,-0.012120410383015985
2000-10-11,-0.01650218231698844
2000-10-12,-0.025040191453839938
2000-10-13,0.030301601409208505
2000-10-16,-0.00010714607853183228
2000-10-17,-0.0159063808772637
2000-10-18,-0.005368560495551464
2000-10-19,0.030103886942661504
2000-10-20,0.00479308266870676
2000-10-23,-0.001240339843287536
2000-10-24,0.0015500843786335561
2000-10-25,-0.0235037256581484
2000-10-26,-0.00046763760578254454
2000-10-27,0.009902326334423386
2000-10-30,0.011310953480792882
2000-10-31,0.019924556595721128
2000-11-01,-0.005568022516413631
2000-11-02,0.004916778031306412
2000-11-03,-0.001269472901940201
2000-11-06,0.00343593718852096
2000-11-07,-0.0004305612679893368
2000-11-08,-0.01577491996991005
2000-11-09,-0.006496343481096872
2000-11-10,-0.023209337359924653
2000-11-13,-0.010061683771473703
2000-11-14,0.0197931456818249
2000-11-15,0.003969010790655368
2000-11-16,-0.011544154301040648
2000-11-17,-0.0032863779913797323
2000-11-20,-0.018247504530649987
2000-11-21,0.0032461818644422425
2000-11-22,-0.016547056224025414
2000-11-24,0.01305341984483115
2000-11-27,0.0042305368933888005
2000-11-28,-0.009075500336594608
2000-11-29,0.003739919766706346
2000-11-30,-0.017715657131414667
2000-12-01,1.4396059604731923e-05
2000-12-04,0.0055663720903974
2000-12-05,0.03406563394170629
2000-12-06,-0.015995233847887588
2000-12-07,-0.005861552743234968
2000-12-08,0.0187461104118073
2000-12-11,0.0066916804680113426
2000-12-12,-0.007273480816006234
2000-12-13,-0.008540062660935188
2000-12-14,-0.013830775361565578
2000-12-15,-0.022194486083602714
2000-12-18,0.007288297859435408
2000-12-19,-0.012056316774732689
2000-12-20,-0.027586213917628964
2000-12-21,0.0066076623028032255
2000-12-22,0.01826842431741089
2000-12-26,0.0057104620141706615
2000-12-27,0.009060995135237643
2000-12-28,0.003306420176565415
2000-12-29,-0.00932711042209617
2001-01-02,-0.025843702636445396
2001-01-03,0.04488723564489565
2001-01-04,-0.00894083435695276
2001-01-05,-0.024362886991107967
2001-01-08,-0.002013906989494115
2001-01-09,0.0031647764083576747
2001-01-10,0.00767360332086754
2001-01-11,0.008813501970320456
2001-01-12,-0.005964458783169611
2001-01-16,0.005444410624722435
2001-01-17,0.0019035956369152578
2001-01-18,0.013142143963165617
2001-01-19,-0.004101883616264817
2001-01-22,-0.00012579839934463239
2001-01-23,0.013442659694148757
2001-01-24,0.0028505536189942678
2001-01-25,-0.00573275041210154
2001-01-26,-0.0023580339261932326
2001-01-29,0.0067923064246826325
2001-01-30,0.0072403066531714685
2001-01-31,-0.006226758730594063
2001-02-01,0.005789537677020807
2001-02-02,-0.01928664624265921
2001-02-05,0.003574974498055693
2001-02-06,-0.0018127402577094635
2001-02-07,-0.009316573481263002
2001-02-08,-0.007011134002417482
2001-02-09,-0.015118394920069774
2001-02-12,0.012907088327752768
2001-02-13,-0.009652282404839448
2001-02-14,-0.002555325019831677
2001-02-15,0.008984989020971248
2001-02-16,-0.021490718191781152
2001-02-20,-0.021351947235230137
2001-02-21,-0.02040140375395585
2001-02-22,-0.0019775537871616028
2001-02-23,-0.00546722814786502
2001-02-26,0.015417009597616833
2001-02-27,-0.0069314928019488685
2001-02-28,-0.01368660829785702
2001-03-01,0.0008329781429873768
2001-03-02,-0.004961568514042154
2001-03-05,0.004717758510599641
2001-03-06,0.008639726402979624
2001-03-07,0.005530723760303468
2001-03-08,0.0019917227717148947
2001-03-09,-0.024990410680153178
2001-03-12,-0.04343205072078302
2001-03-13,0.013893161795230223
2001-03-14,-0.020844074502572335
2001-03-15,0.004990503964617919
2001-03-16,-0.016153484191464854
2001-03-19,0.014671664854045712
2001-03-20,-0.01964882397459235
2001-03-21,-0.01478332104463548
2001-03-22,-0.0032789332779174355
2001-03-23,0.01504946885756919
2001-03-26,0.008034386924023274
2001-03-27,0.020286572129172422
2001-03-28,-0.020531060559816596
2001-03-29,-0.004261548970332804
2001-03-30,0.008864792786831185
2001-04-02,-0.010558262779108776
2001-04-03,-0.029350153076272964
2001-04-04,-0.0024502016199063072
2001-04-05,0.030329006163961923
2001-04-06,-0.014431069377118834
2001-04-09,0.006253690334672124
2001-04-10,0.02058317769887853
2001-04-11,-0.001568519424306767
2001-04-12,0.012265047757532095
2001-04-16,-0.0029645021426376963
2001-04-17,0.009353969288035868
2001-04-18,0.03547087209768947
2001-04-19,0.011685158004958509
2001-04-20,-0.008773520573693636
2001-04-23,-0.015399146050944631
2001-04-24,-0.011602951533411773
2001-04-25,0.013707359162180436
2001-04-26,0.0038822555293375276
2001-04-27,0.013151639783685089
2001-04-30,-0.002911243957262635
2001-05-01,0.01357082971141413
2001-05-02,0.0006820707615307615
2001-05-03,-0.01500956110842981
2001-05-04,0.014175347225544583
2001-05-07,-0.0025992811648347
2001-05-08,-0.001981049597502032
2001-05-09,-0.004433534234690258
2001-05-10,-0.0003474315281282185
2001-05-11,-0.007661581187135373
2001-05-14,0.002245364660077767
2001-05-15,0.00023109075342854968
2001-05-16,0.028208009515234424
2001-05-17,0.002716469914773604
2001-05-18,0.0029083900754794424
2001-05-21,0.017858469478848685
2001-05-22,-0.003070158341446707
2001-05-23,-0.018184484690140692
2001-05-24,0.003552561349024369
2001-05-25,-0.013168177954352487
2001-05-29,-0.009550661815228501
2001-05-30,-0.01855231570636886
2001-05-31,0.006643041624243919
2001-06-01,0.004040951136244828
2001-06-04,0.0051907687658744065
2001-06-05,0.014354699817109427
2001-06-06,-0.012091609649408884
2001-06-07,0.006669257821182337
2001-06-08,-0.011311322493767787
2001-06-11,-0.010678816019786787
2001-06-12,0.0011824825801104706
2001-06-13,-0.013422406785532333
2001-06-14,-0.0205475404835403
2001-06-15,-0.005242799752673488
2001-06-18,-0.0054478740003223985
2001-06-19,0.0035104941717280535
2001-06-20,0.009034746905850134
2001-06-21,0.012248719812864734
2001-06-22,-0.010682093580379158
2001-06-25,-0.0072008367939752575
2001-06-26,-0.0019801804569363405
2001-06-27,-0.005552765579683939
2001-06-28,0.014269485491015388
2001-06-29,-0.0019047616169073475
2001-07-02,0.011915557109225062
2001-07-03,-0.0024024060767436463
2001-07-05,-0.016149872036985678
2001-07-06,-0.030317906715146083
2001-07-09,0.007984759367323914
2001-07-10,-0.016189435619370224
2001-07-11,-0.0014269520750544158
2001-07-12,0.024607892436973137
2001-07-13,0.006230079373192411
2001-07-16,-0.012207920172704124
2001-07-17,0.011275991990132926
2001-07-18,-0.006058499526069662
2001-07-19,0.00641430822645482
2001-07-20,-0.0036516553870046807
2001-07-23,-0.017881187530479157
2001-07-24,-0.01777445811366689
2001-07-25,0.01633653276913452
2001-07-26,0.009964032050179672
2001-07-27,0.0022959288507613074
2001-07-30,-0.0014015281044572894
2001-07-31,0.005991821055487899
2001-08-01,0.004005730661582012
2001-08-02,0.004368734204730849
2001-08-03,-0.006323858774142467
2001-08-06,-0.014072198477337667
2001-08-07,0.003821019891992511
2001-08-08,-0.019238249417526308
2001-08-09,-0.0002434163595656969
2001-08-10,0.006032092475758229
2001-08-13,0.0007044521351530812
2001-08-14,-0.004659568392086399
2001-08-15,-0.008778396819401343
2001-08-16,0.003503664888108961
2001-08-17,-0.01944288797437873
2001-08-20,0.00884824260411609
2001-08-21,-0.012397724617331024
2001-08-22,0.0072310360573656016
2001-08-23,-0.002804977784013071
2001-08-24,0.02114014648837096
2001-08-27,-0.005533805366232798
2001-08-28,-0.01859575993611286
2001-08-29,-0.01316491958334763
2001-08-30,-0.018961894368269998
2001-08-31,0.004170811150265942
2001-09-04,-0.0007789518329533477
2001-09-05,-0.0012134085517344104
2001-09-06,-0.021092008447815957
2001-09-07,-0.01730072408028565
2001-09-10,0.0050555815183626965
2001-09-17,-0.037520368623650796
2001-09-18,-0.0042708372850645245
2001-09-19,-0.010364649177490064
2001-09-20,-0.01930984520196102
2001-09-21,-0.011522606837299013
2001-09-24,0.023560791659716786
2001-09-25,0.00535906323825561
2001-09-26,-0.0033544900829056523
2001-09-27,0.007683656529019617
2001-09-28,0.014924962199868535
2001-10-01,-0.0017248904756105602
2001-10-02,0.009188834548065473
2001-10-03,0.014835263517589337
2001-10-04,-0.001968155909250183
2001-10-05,0.0012154625325483726
2001-10-09,-0.0040664595893798484
2001-10-10,0.015815407188523225
2001-10-11,0.010529324648735156
2001-10-12,-0.004084096758257378
2001-10-15,-0.0013210669359422882
2001-10-16,0.004718625741778992
2001-10-17,-0.012820748703047209
2001-10-18,-0.0058444317935071564
2001-10-19,0.003102340289357403
2001-10-22,0.010466860820526058
2001-10-23,-0.003379484472037345
2001-10-24,0.00024349742952486922
2001-10-25,0.01028753283858443
2001-10-26,0.003165397608686032
2001-10-29,-0.019732334990313176
2001-10-30,-0.01467926579238999
2001-10-31,-5.53148037112035e-05
2001-11-01,0.016561726338510982
2001-11-02,0.001972544390039075
2001-11-05,0.010686975367239806
2001-11-06,0.011206015206161662
2001-11-07,-0.002271015768332708
2001-11-08,0.0020118562021860654
2001-11-09,0.0012632022669638373
2001-11-13,0.016215069985349762
2001-11-14,0.001535480232793679
2001-11-15,0.0008256428893633352
2001-11-16,-0.0028653886967599895
2001-11-19,0.010206189959132292
2001-11-20,-0.00710919883062086
2001-11-21,-0.004939765534318312
2001-11-23,0.011625769787505314
2001-11-26,0.0060353003924075695
2001-11-27,-0.007257338750225498
2001-11-28,-0.018640892473866768
2001-11-29,0.010315740820392253
2001-11-30,-0.0006736092539627218
2001-12-03,-0.008180470025483519
2001-12-04,0.013266745105894076
2001-12-05,0.020971108100361745
2001-12-06,-0.0029185513095355193
2001-12-07,-0.008054166403358275
2001-12-10,-0.016333581988785786
2001-12-11,-0.0029312454154876515
2001-12-12,0.00019850979390068145
2001-12-13,-0.014889998061865086
2001-12-14,0.0032269711116669954
2001-12-17,0.009260999712557179
2001-12-18,0.007357184966230675
2001-12-19,0.005736232091738259
2001-12-20,-0.008774768453373513
2001-12-21,0.004598916694095246
2001-12-24,-0.0003426204367896622
2001-12-26,0.004370324346137116
2001-12-27,0.007160379742929021
2001-12-28,0.0035839729265464467
2001-12-31,-0.012640660922422702
2002-01-02,0.006424070347873074
2002-01-03,0.00927626782828573
2002-01-04,0.006557991359168614
2002-01-07,-0.007587376582613781
2002-01-08,-0.004322977405998688
2002-01-09,-0.00536533898009641
2002-01-10,0.001284536036344286
2002-01-11,-0.01049654977371158
2002-01-14,-0.006932235414320959
2002-01-15,0.0072552547979133335
2002-01-16,-0.01668221732231437
2002-01-17,0.010632868164677591
2002-01-18,-0.010310073637003325
2002-01-22,-0.008049910796656063
2002-01-23,0.00846312925578109
2002-01-24,0.0035448508770945025
2002-01-25,0.0010948066626320216
2002-01-28,-0.0003654638383800353
2002-01-29,-0.03304887709894399
2002-01-30,0.013384585512883558
2002-01-31,0.014797565423091782
2002-02-01,-0.007390701933434468
2002-02-04,-0.028617241368747798
2002-02-05,-0.004630318776492145
2002-02-06,-0.00593666784322182
2002-02-07,-0.0029923896852668895
2002-02-08,0.01373259929037765
2002-02-11,0.013768472620244644
2002-02-12,-0.004221926258383808
2002-02-13,0.011052491828069598
2002-02-14,-0.0021026948831939303
2002-02-15,-0.01286704648654048
2002-02-19,-0.021201460108872416
2002-02-20,0.014560375746572854
2002-02-21,-0.015373447367794618
2002-02-22,0.008721669315389232
2002-02-25,0.01817036678108217
2002-02-26,-0.00012343910952089635
2002-02-27,0.00044045784169639184
2002-02-28,-0.003179965293306663
2002-03-01,0.025433394057172168
2002-03-04,0.021720701955660445
2002-03-05,-0.008171529427773747
2002-03-06,0.01706485407258403
2002-03-07,-0.005365205583208854
2002-03-08,0.007026541030414774
2002-03-11,0.003948408273079985
2002-03-12,-0.0029610534735554604
2002-03-13,-0.012107421900981963
2002-03-14,-0.0011245782995406392
2002-03-15,0.014080974228533725
2002-03-18,-0.0008170978581127919
2002-03-19,0.005181996572416042
2002-03-20,-0.02015539540383589
2002-03-21,0.0019310572115742593
2002-03-22,-0.005642154906635624
2002-03-25,-0.019713230608435533
2002-03-26,0.00788482937102053
2002-03-27,0.006927353145980313
2002-03-28,0.003029087326013172
2002-04-01,-0.001086843040009935
2002-04-02,-0.011957323332291093
2002-04-03,-0.013011375766244412
2002-04-04,0.0009768156548109717
2002-04-05,-0.003916755353061526
2002-04-08,0.002638727282364027
2002-04-09,-0.008582915322013945
2002-04-10,0.013908180685562068
2002-04-11,-0.02952861346104049
2002-04-12,0.008828883053527012
2002-04-15,-0.009231681500265168
2002-04-16,0.02912234312194289
2002-04-17,-0.0025663841949343396
2002-04-18,-0.0019831033682906293
2002-04-19,0.0008178983748739347
2002-04-22,-0.019579773696284913
2002-04-23,-0.008205538040035838
2002-04-24,-0.00877595429453793
2002-04-25,-0.0018875271712836556
2002-04-26,-0.016192780776895583
2002-04-29,-0.01180610369940806
2002-04-30,0.011695615600019601
2002-05-01,0.008919168800474924
2002-05-02,-0.002001540577221646
2002-05-03,-0.01246269128730884
2002-05-06,-0.023483758566720424
2002-05-07,-0.003697689420876959
2002-05-08,0.04018749106764558
2002-05-09,-0.01612423003321177
2002-05-10,-0.02001772319837109
2002-05-13,0.02069401058488841
2002-05-14,0.022778777511452086
2002-05-15,-0.006686628683432428
2002-05-16,0.00813424279509512
2002-05-17,0.009605334440329755
2002-05-20,-0.017643449071899252
2002-05-21,-0.015120230992039223
2002-05-22,0.007077595258518156
2002-05-23,0.012224111038297738
2002-05-24,-0.014947448043345147
2002-05-28,-0.011608636343876128
2002-05-29,-0.008294613187793445
2002-05-30,-0.0034241837716390017
2002-05-31,0.0027662922018219746
2002-06-03,-0.029277716342382985
2002-06-04,-6.368596321116893e-05
2002-06-05,0.009105276735293655
2002-06-06,-0.020095189844388132
2002-06-07,-0.0017523729410484146
2002-06-10,0.003006470884965875
2002-06-11,-0.017191086440479012
2002-06-12,0.0067076049209036205
2002-06-13,-0.01050954887321896
2002-06-14,-0.0023267253630051936
2002-06-17,0.027637528874812644
2002-06-18,0.0008731936373920053
2002-06-19,-0.016372347656966827
2002-06-20,-0.01341734390443245
2002-06-21,-0.015893545231133236
2002-06-24,0.003079768250972667
2002-06-25,-0.014907205432379498
2002-06-26,-0.00239972218343893
2002-06-27,0.015232422858830271
2002-06-28,-0.000819654538071038
2002-07-01,-0.019747267842711094
2002-07-02,-0.020293887821231718
2002-07-03,0.005502929750789643
2002-07-05,0.03065926670342021
2002-07-08,-0.010130047970893149
2002-07-09,-0.02213427578966676
2002-07-10,-0.029110465620969753
2002-07-11,0.005956753828882203
2002-07-12,-0.0046230344423198065
2002-07-15,-0.002775026191510614
2002-07-16,-0.013563644806505988
2002-07-17,0.003785245631002606
2002-07-18,-0.01785108233693252
2002-07-19,-0.026231619619874063
2002-07-22,-0.022784538115252866
2002-07-23,-0.017178587414910518
2002-07-24,0.03465859979939514
2002-07-25,-0.0034396519553717463
2002-07-26,0.010218951245907609
2002-07-29,0.0332688949981097
2002-07-30,0.002897656231910856
2002-07-31,0.0075201451096738705
2002-08-01,-0.022528614931441267
2002-08-02,-0.017543774661502864
2002-08-05,-0.022515830015566573
2002-08-06,0.018073997160442345
2002-08-07,0.012038255917004956
2002-08-08,0.019808855744773344
2002-08-09,0.002157023212412706
2002-08-12,-0.0035915731812584694
2002-08-13,-0.014898153557207045
2002-08-14,0.026132713891058656
2002-08-15,0.007772133517393901
2002-08-16,-0.0012368439024589843
2002-08-19,0.019394159830904277
2002-08-20,-0.011801125758940826
2002-08-21,0.010718641962556806
2002-08-22,0.01144817720984628
2002-08-23,-0.01945921416301375
2002-08-26,0.0064674991686148155
2002-08-27,-0.011490177957095754
2002-08-28,-0.01468893538613902
2002-08-29,-0.00011111745956597699
2002-08-30,-0.001414820080570042
2002-09-03,-0.030005077532737772
2002-09-04,0.012957536767111828
2002-09-05,-0.00970710340904419
2002-09-06,0.010865662223368776
2002-09-09,0.0062243455231541555
2002-09-10,0.004845267939892665
2002-09-11,-9.494660035208896e-05
2002-09-12,-0.01715034190609308
2002-09-13,0.0022314806401231967
2002-09-16,0.0008562380054454949
2002-09-17,-0.013378298125199832
2002-09-18,-0.0031040570713279625
2002-09-19,-0.019192216061010514
2002-09-20,0.0015442138300704915
2002-09-23,-0.008445765600380907
2002-09-24,-0.010775506351776862
2002-09-25,0.015172467826891165
2002-09-26,0.010986047511393352
2002-09-27,-0.020965323199435556
2002-09-30,-0.01035624388578258
2002-10-01,0.02621412322803557
2002-10-02,-0.01442813516931855
2002-10-03,-0.0077243776267652605
2002-10-04,-0.014747708348109229
2002-10-07,-0.012483481233967237
2002-10-08,0.010331724462693783
2002-10-09,-0.016555868056435007
2002-10-10,0.021129506020877997
2002-10-11,0.023644565477722687
2002-10-15,0.032022724842563154
2002-10-16,-0.01620091963024444
2002-10-17,0.015829807278092075
2002-10-18,0.003929011165825592
2002-10-21,0.012221157752308578
2002-10-22,-0.0076734645478623124
2002-10-23,0.004867852499888794
2002-10-24,-0.010855366884274513
2002-10-25,0.012475826748662136
2002-10-28,-0.006013600462038174
2002-10-29,-0.0073757538646538855
2002-10-30,0.0075143749786336965
2002-10-31,-0.004262718601361138
2002-11-01,0.013257609166634562
2002-11-04,0.0062821695984598925
2002-11-05,0.006354107819833991
2002-11-06,0.006941512893153577
2002-11-07,-0.017814348316780453
2002-11-08,-0.00690508534177341
2002-11-12,0.006250689074815976
2002-11-13,-0.00041570664978964907
2002-11-14,0.01950594948002544
2002-11-15,0.004718048568802445
2002-11-18,-0.00884304555865518
2002-11-19,-0.003709193042966715
2002-11-20,0.016996306989078263
2002-11-21,0.01889624735135147
2002-11-22,-0.0032876121662026437
2002-11-25,0.002421028606006611
2002-11-26,-0.021933149659438433
2002-11-27,0.028092047223708103
2002-11-29,-0.0026573082139310727
2002-12-02,-0.0017440736384066395
2002-12-03,-0.0129836796047818
2002-12-04,-0.0030998508737539628
2002-12-05,-0.010317942044470426
2002-12-06,0.005246054506607459
2002-12-09,-0.017939338584338882
2002-12-10,0.011702585881302961
2002-12-11,0.00039512835783410703
2002-12-12,-0.003135350874869542
2002-12-13,-0.011770031398826045
2002-12-16,0.020759423516528496
2002-12-17,-0.006993901054983456
2002-12-18,-0.01218733733577673
2002-12-19,-0.007002206508560601
2002-12-20,0.01107905083676615
2002-12-23,0.0013598251539659566
2002-12-24,-0.004960274923784861
2002-12-26,-0.0030237861469741183
2002-12-27,-0.014707986747932845
2002-12-30,0.00397794902045212
2002-12-31,0.00040068582255897673
2003-01-02,0.02709075024774062
2003-01-03,-0.0004095239726532422
2003-01-06,0.021316392712305513
2003-01-07,-0.006421146060518566
2003-01-08,-0.013752106061254295
2003-01-09,0.01869040742067483
2003-01-10,-6.860697833511827e-05
2003-01-13,-0.00153314079347993
2003-01-14,0.005804593260781257
2003-01-15,-0.014088533552383781
2003-01-16,-0.0038853592396654478
2003-01-17,-0.013363597109798541
2003-01-21,-0.015262373579291272
2003-01-22,-0.00994530924077623
2003-01-23,0.008972771329045654
2003-01-24,-0.024452300969044372
2003-01-27,-0.014267663509378702
2003-01-28,0.009981591951253973
2003-01-29,0.004731868609671322
2003-01-30,-0.01737463207584647
2003-01-31,0.010170934725973515
2003-02-03,0.004079091830581785
2003-02-04,-0.01094410653890965
2003-02-05,-0.004290639980536077
2003-02-06,-0.004766483828978684
2003-02-07,-0.0074425376317462195
2003-02-10,0.005451045039927256
2003-02-11,-0.005809662913068583
2003-02-12,-0.009038154688114974
2003-02-13,-0.0011946336446663262
2003-02-14,0.015118757221203042
2003-02-18,0.013922666778920617
2003-02-19,-0.0053132141648647
2003-02-20,-0.007395482532183592
2003-02-21,0.010179777716018803
2003-02-24,-0.014331450988919824
2003-02-25,0.005759038514820267
2003-02-26,-0.009996887404105547
2003-02-27,0.00896987082027934
2003-02-28,0.0034575334835435607
2003-03-03,-0.00607558928587224
2003-03-04,-0.012549986521027017
2003-03-05,0.007560120777828131
2003-03-06,-0.0071513487216716175
2003-03-07,0.006534150699907947
2003-03-10,-0.020080183257934665
2003-03-11,-0.006512766414009322
2003-03-12,0.0030965061459986474
2003-03-13,0.024824690675791447
2003-03-14,0.0011900071058782537
2003-03-17,0.02696317386147423
2003-03-18,0.003315653074428607
2003-03-19,0.006616364070077803
2003-03-20,0.001453355990745936
2003-03-21,0.01764007048474333
2003-03-24,-0.02797711844308008
2003-03-25,0.010115568038875448
2003-03-26,-0.004363152122402016
2003-03-27,-0.001436169294714772
2003-03-28,-0.005010448226953695
2003-03-31,-0.015418213558701944
2003-04-01,0.010542888615931193
2003-04-02,0.021694087178769375
2003-04-03,-0.004365634607623723
2003-04-04,0.002313365922308475
2003-04-07,0.0010548250658920708
2003-04-08,-0.0016003017296797233
2003-04-09,-0.011919537414514098
2003-04-10,0.005706561932780829
2003-04-11,-0.003361333221692999
2003-04-14,0.018384530636959696
2003-04-15,0.006184470022070366
2003-04-16,-0.012719999409299474
2003-04-17,0.016674994481627063
2003-04-21,-0.0020211314457971403
2003-04-22,0.024374867185739387
2003-04-23,0.009192229331479418
2003-04-24,-0.009660975048899885
2003-04-25,-0.016190755468552195
2003-04-28,0.021169297071254412
2003-04-29,0.003746165163206097
2003-04-30,-0.001164655939656725
2003-05-01,-0.0009317732887224609
2003-05-02,0.017169015658779027
2003-05-05,-0.004325513578794583
2003-05-06,0.009859696979328288
2003-05-07,-0.00585012619369976
2003-05-08,-0.01185170499706625
